Source,Name,RSS feed URLs (where available),Type,Topic,Source or Referring 2,Editorial Slant,AllSides Rating,Pew Rating,BU_Libraries_ideology_score,Facebook_paper_ideology_score,AdFontes Bias,AdFontes Bias Score,AdFontes Reliability,AdFontes Reliability Score,Associated Twitter Handle,Associated Publisher,Text Aliases,Description,Position (if explicit),wiki_url,wiki_summary_city,wiki_summary_country,Country,Region,Twitter_bio,Est number of pages
https://www.euronews.com,EuroNews,,News Source,International,Referring,,,,,,,,,,@euronews,EuroNews,,,,https://en.wikipedia.org/wiki/Euronews,Lyon,France,France,Europe,,
https://www.europapress.es,Europa Press,,News Source,International,Referring,,,,,,,,,,@europapress,Europa Press,,Spanish (Spain) news service,,https://en.wikipedia.org/wiki/Europa_Press_(news_agency),Madrid,Spain,Spain,Europe,,
http://evangelicalfocus.com,Evangelical Focus,,News Source,Christian,Referring,,,,,-0.9487,,,,,@Evan_Focus,Evangelical Focus,,,,,,,Spain,Europe,,
https://www.faithtoday.ca,Faith Today,,News Source,Christian,Referring,,,,,,,,,,@FaithTodayEFC,Faith Today,,Canadian evangelical Christian news,,,,Canada,Canada,NAmerica,,
https://www.famigliacristiana.it,Famiglia Cristiana,,News Source,International,Referring,,,,,,,,,,@fam_cristiana,,,,,,,,Italy,Europe,,
http://www.farsnews.ir,FARS news agency,,News Source,Wire,Referring,,,,,,,,,,@EnglishFars,FARS news agency,,,,https://en.wikipedia.org/wiki/Fars_News_Agency,,Iran,Iran,MENA,,
http://www.fananews.com,Federation of Arab News Agencies,,News Source,Wire,Referring,,,,,,,,,,,Federation of Arab News Agencies,,,,,Beirut,Lebanon,Lebanon,MENA,,
https://www.ft.com,Financial Times,,News Source,International,Referring,center,center,,,,neutral,0.62,most reliable,46.71,@FT,Financial Times, ,,,https://en.wikipedia.org/wiki/Financial_Times,London,United Kingdom,United Kingdom,Europe,,
www.focus.de,Focus,,News Source,International,Referring,,,,,,,,,,@focusonline,,,,,,,,Germany,Europe,,
https://www.focusonthefamily.com,Focus on the Family,,News Source,Christian,Referring,,,,,,,,,,@FocusFamily,Focus on the Family,,"Global Christian ministry, news and opinion, EPA",,https://en.wikipedia.org/wiki/Focus_on_the_Family,Colorado Springs,United States,United States,NAmerica,,
www.fokus.se,Fokus,,News Source,International,Referring,,,,,,,,,,@FokusRedaktion,,,,,,,,Sweden,Europe,,
https://www.folha.uol.com.br,Folha de Sao Paulo,,News Source,International,Referring,,,,,,,,,,@folha,Folha de Sao Paulo,,Brazilian news,,https://en.wikipedia.org/wiki/Folha_de_S.Paulo,SÃ£o Paulo,Brazil,Brazil,LAmerica,,
http://www.foxnews.com,Fox News,,News Source,International,Referring,right-center,right-center,mostly conservative,,0.2312,skews right,15.31,mixed reliability,26.75,@FoxNews,Fox News,,,,https://en.wikipedia.org/wiki/Fox_News,New York City,United States,United States,NAmerica,,
https://www.fr.de,Frankfurter Rundschau,,News Source,International,Referring,,,,,,,,,,@FRlokal,Frankfurter Rundschau,,Frankfurt news in German,,https://en.wikipedia.org/wiki/Frankfurter_Rundschau,Frankfurt,Germany,Germany,Europe,,
https://frontline.thehindu.com,Frontline,,News Source,International,Referring,,,,,,,,,,@frontline_india,,,,,,,,India,Asia,,
https://gaceta.es,Gaceta,,News Source,International,Referring,,,,,,,,,,@gaceta_es,Gaceta,,"Spanish news, in SP, considered conservative",,https://en.wikipedia.org/wiki/La_Gaceta_(Spain),Madri,Spain,Spain,Europe,,
https://www.goldcoastbulletin.com.au/,Gold Coast Bulletin,,News Source,International,Referring,,,,,,,,,,@GCBulletin,Gold Coast Bulletin,,Australian regional news,,https://en.wikipedia.org/wiki/Gold_Coast_Bulletin,Gold Coast,Australia,Australia,Oceania,,
http://www.gooieneemlander.nl,Goo ie Eneemlander,,News Source,International,Referring,,,,,,,,,,@gooieneemlander,Goo ie Eneemlander,,regional dutch news,,https://en.wikipedia.org/wiki/De_Gooi-_en_Eemlander,Hilversum,Netherland,Netherland,Europe,,
https://goodnewsunlimited.com,Good News Unlimited,,News Source,Christian,Referring,,,,,-0.9487,,,,,@GoodNewsUnlimit,Good News Unlimited,,"US based pan-denominational ""gospel"" news site",,,Penrith,Australia,Australia,Oceania,,
https://www.mlive.com/grand-rapids-muskegon/,Grand Rapids Press,,News Source,International,Referring,,,,,-0.3186,,,,,@MLive,Grand Rapids Press,,,,https://en.wikipedia.org/wiki/The_Grand_Rapids_Press,Grand Rapids,United States,United States,NAmerica,,
https://www.guelphmercury.com,Guelph Mercury,,News Source,International,Referring,,,,,,,,,,@MercuryTribune,Guelph Mercury,,"Guelph, Ontario news",,https://en.wikipedia.org/wiki/Guelph_Mercury,Guelph,Canada,Canada,NAmerica,,
https://www.gulf-insider.com,Gulf Insider,,News Source,International,Referring,,,,,,,,,,@GulfInsider,Gulf Insider,,"Based in Bahrain, car reviews, etc",,,Guelph,Canada,Canada,NAmerica,,
https://gulfnews.com,Gulf News,,News Source,International,Referring,,,,,-0.9487,,,,,@gulf_news,Gulf News,,,,https://en.wikipedia.org/wiki/Gulf_News,Dubai,United Arab Emirates,United Arab Emirates,MENA,,
https://www.gulf-times.com/,Gulf Times,,News Source,International,Referring,,,,,,,,,,@GulfTimes_Qatar,GPPC Doha,,,,https://en.wikipedia.org/wiki/Gulf_Times,Doha,Qatar,Qatar,MENA,,
https://www.gulftoday.ae/,Gulf Today,,news Source,International,Referring,,,,,,,,,,@gulftoday,,,UAE,,https://en.wikipedia.org/wiki/Gulf_Today,Sharjah,United Arab Emirates,United Arab Emirates,MENA,,
http://www.haarlemsdagblad.nl,Haarlems Dagblaad,,News Source,International,Referring,,,,,,,,,,@hdhaarlem,Haarlems Dagblaad,,Regional dutch news,,https://en.wikipedia.org/wiki/Haarlems_Dagblad,Haarlem,Netherland,Netherland,Europe,,
https://www.abendblatt.de,Hamburger Addenblatt,,News Source,International,Referring,,,,,,,,,,@abendblatt,Hamburger Addenblatt,,"German news, Hamburg",,,Hamburg,Germnay,Germnay,Europe,,
https://www.hawaiitribune-herald.com,Hawaii Tribune Herald,,News Source,International,Referring,,,,,,,,,,@HITribuneHerald,Hawaii Tribune Herald,,Hawaii news,,https://en.wikipedia.org/wiki/Hawaii_Tribune-Herald,Hilo,Hawaii,Hawaii,NAmerica,,
https://www.hs.fi,Helsingin Sanomat,,News Source,International,Referring,,,,,,,,,,@hsfi,Helsingin Sanomat,,"Finnish/Nordic newspaper, large dist.",,https://en.wikipedia.org/wiki/Helsingin_Sanomat,Helsinki,Finland,Findalnd,NAmerica,,
https://www.heraldlive.co.za,Herald Live,,News Source,International,Referring,,,,,,,,,,@HeraldPE,Herald Live,,South Africa news,,,,,South Africa,Africa,,
https://www.hollywoodreporter.com,Hollywood Reporter,,News Source,International,Referring,,,,,,,,,,@THR,Hollywood Reporter,,US entertainment news,,https://en.wikipedia.org/wiki/The_Hollywood_Reporter,Los Angeles,United States,United States,NAmerica,,
https://www.hprweb.com,Homiletic and Pastoral Review,,News Source,Christian,Referring,,,,,,,,,,,Homiletic and Pastoral Review,,US based Catholic magazine,,https://en.wikipedia.org/wiki/Homiletic_and_Pastoral_Review,,United States,United States,NAmerica,,
https://www.chron.com,Houston Sun Chronicle,,News Source,International,Referring,,,,,,neutral,-0.76,most reliable,48.49,@HoustonChron,Houston Sun Chronicle,,,,https://en.wikipedia.org/wiki/Houston_Chronicle,Houston,United States,United States,NAmerica,,
http://www.hpdetijd.nl,HP/De Tijd,,News Source,International,Referring,,,,,,,,,,@HPdeTijdNL,,,,,,,,Netherlands,Europe,,
https://www.idahostatesman.com,Idaho Statesman,,News Source,International,Referring,,,,,,,,,,@IdahoStatesman,Idaho Statesman,,Idaho news,,https://en.wikipedia.org/wiki/Idaho_Statesman,Boise,United States,United States,NAmerica,,
https://www.idnes.cz,Idnes,,News Source,International,Referring,,,,,,,,,,@iDNEScz,Idnes,,Czech news,,https://cs.wikipedia.org/wiki/IDNES.cz,Prague,Czech Republic,Czech Republic,Europe,,
http://www.ijmuidercourant.nl,IJmuider Courant,,News Source,International,Referring,,,,,,,,,,@ijmuidercourant,IJmuider Courant,,regional dutch news,,https://en.wikipedia.org/wiki/IJmuider_Courant,IJmuiden,Netherland,Netherland,Europe,,
http://www.ilgiornale.it,Il Giornale,,News Source,International,Referring,,,,,,,,,,@ilgiornale,Il Giornale,,"Italian news, based in Milan",,https://en.wikipedia.org/wiki/Il_Giornale,Milan,Italy,Italy,Europe,,
https://ilmanifesto.it,Il Manifesto,,News Source,International,Referring,,,,,,,,,,@manifestoglobal,Il Manifesto,,"Left-wing Italian newspaper, Communist-ish",,https://en.wikipedia.org/wiki/Il_manifesto,Rome,Italy,Italy,Europe,,
https://www.ilrestodelcarlino.it,Il Resto del Carlino,,News Source,International,Referring,,,,,,,,,,@qn_carlino,Il Resto del Carlino,,Italian news,,https://en.wikipedia.org/wiki/Il_Resto_del_Carlino,Bologna,Italy,Italy,Europe,,
https://www.is.fi,Ilta-Sanomat,,News Source,International,Referring,,,,,,,,,,@iltasanomat,Ilta-Sanomat,,Finnish news,,https://en.wikipedia.org/wiki/Ilta-Sanomat,Helsinki,Finland,Finland,Europe,,
https://ijr.com,Independent Journal Review,,News Source,International,Referring,right-center,right-center,,,-0.9487,skews right,6.73,most reliable,44,@TheIJR,Independent Journal Review,,US based right wing news,,https://en.wikipedia.org/wiki/Independent_Journal_Review,Alexandria,United States,United States,NAmerica,,
indiatoday.in,India Today,,News Source,International,Referring,,,,,,,,,,@IndiaToday,,,,,,,,India,Asia,,
http://www.ians.in,Indo-Asian News Service,,News Source,International,Referring,,,,,,,,,,@ians_india,Indo-Asian News Service,,Indian newswire site,,https://en.wikipedia.org/wiki/Indo-Asian_News_Service,New Dehli,India,India,Asia,,
https://www.indystar.com,IndyStar,,News Source,International,Referring,,,,,,,,,,@indystar,IndyStar,,Indianapolis news,,https://en.wikipedia.org/wiki/The_Indianapolis_Star,Indianapolis,United States,United States,NAmerica,,
https://www.juancole.com,Informed Comment,,News Source,International,Referring,,,,,,,,,,@infcomment,Informed Comment,,"Blog by US professor Juan Cole, leftist takes",,,,United States,United States,NAmerica,,
https://www.dailybulletin.com,Inland Valley Daily News,,News Source,International,Referring,,,,,,,,,,@ivdailybulletin,Inland Valley Daily News,,Cali. news,,https://en.wikipedia.org/wiki/Inland_Valley_Daily_Bulletin,Rancho Cucamonga,United States,United States,NAmerica,,
https://inosmi.ru,Inosmi,,News Source,International,Referring,,,,,,,,,,@inosmi,Inosmi,,"Russian news, in RS",,https://en.wikipedia.org/wiki/InoSMI,Moscow,Russia,Russia,Europe,,
https://interfax.com/,International Information Group,,News Source,Wire,Referring,,,,,,,,,,@interfax_news,,,,,https://en.wikipedia.org/wiki/Interfax,Moscow,Russia,Russia,Europe,,
http://www.ipsnews.net,Interpress News Service,,News Source,International,Referring,,,,,,,,,,@ipsnews,Interpress News Service,,"Int. news agency, progressive mainly",,https://en.wikipedia.org/wiki/Inter_Press_Service,Rome ,Italy,Italy,Europe,,
https://isna.ir,Iranian Students News Agency,,News Source,Wire,Referring,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Iranian_Students_News_Agency,,,Iran,MENA,,
http://irishtimes.com,Irish Times,,News Source,International,Referring,,,,,-0.9487,,,,,@IrishTimes,Irish Times,,National Irish news,,https://en.wikipedia.org/wiki/The_Irish_Times,Dublin,Ireland,Ireland,Europe,,
https://www.islamtimes.org/,Islam Times,,News Source,International,Referring,,,,,,,,,,@IslamTimes3,Islam Times,,"Covers the ""greater Middle East,"" unclear sponsor",,,Beirut,Lebanon,Lebanon,MENA,,
https://www.icana.ir/,Islamic Consultative Assembly News Agency,,News Source,Wire,Referring,,,,,,,,,,,,,state media,,https://en.wikipedia.org/wiki/Icana_News_Agency,Tehran,Iran,Iran,MENA,,
https://www.islamicfinancenews.com,Islamic Finance News,,News Source,International,Referring,,,,,,,,,,@IFN_news,Islamic Finance News,,Based in India,,,Kuala Lumpur,Malaysia,Malaysia,Asia,,
https://irna.ir,Islamic Republic News Agency,,News Source,Wire,Referring,,,,,,,,,,@IrnaEnglish,,,state media,,https://en.wikipedia.org/wiki/Islamic_Republic_News_Agency,,Iran,Iran,MENA,,
http://www.israelfaxx.com,Israel Faxx,,News Source,Jewish,Referring,,,,,,,,,,,Israel Faxx,,Israeli news site based in Florida (hilarious to read),,,,,United States,NAmerica,,
https://news.israelinfo.co.il,Israel Info,,News Source,Jewish,Referring,,,,,,,,,,@News_Israelinfo,Israel Info,,Russian news on Israel,,,,Israel,Israel,MENA,,
Istoe.com.br,Istoé,,News Source,International,Referring,,,,,-0.9487,,,,,@RevistaISTOE,,,,,,,,Brazil,LAmerica,,
https://www.islamicity.org,Iviews,,News Source,International,Referring,,,,,,,,,,@IslamiCity,Iviews,,"""Independent Islamic news"" ?",,,Culver City,United States,United States,NAmerica,,
http://jacobinmag.com,Jacobin Mag,,News Source,International,Referring,left,left,,,-0.9487,hyper-partisan left,-19.92,mixed reliability,32.32,@jacobinmag,Jacobin Mag, ,US based leftist magazine,,https://en.wikipedia.org/wiki/Jacobin_(magazine),New York ,United States,United States,NAmerica,,
https://jadaliyya.com,Jadaliyya,,News Source,International,Referring,,,,,,,,,,@jadaliyya,Arab Studies Institute,,Ezine from Arab Studies Institute,,https://en.wikipedia.org/wiki/Jadaliyya,,,,MENA,,
http://the-japan-news.com,Japan News,,News Source,International,Referring,,,,,-0.9487,,,,,@The_Japan_News,Japan News,,,,https://en.wikipedia.org/wiki/Japan_News_Network,Tokyo,Japan,Japan,Asia,,
https://www.thejakartapost.com,Jarkata Post,,News Source,International,Referring,,,,,,,,,,@jakpost,Jarkata Post,,Indonesia news,,https://en.wikipedia.org/wiki/The_Jakarta_Post,Jakarta,Indonesia,Indonesia,Asia,,
https://www.thejewishadvocate.com,Jewish Advocate,,News Source,Jewish,Referring,,,,,,,,,,@TheJewishAdvct,Jewish Advocate,,Boston Jewish news,Pro-Israel,https://en.wikipedia.org/wiki/The_Jewish_Advocate,Boston,United States,United States,NAmerica,,
http://jewishcurrents.org,Jewish Currents,,News Source,Jewish,Referring,,,,,-0.9984,,,,,@JewishCurrents,Jewish Currents,,,,https://en.wikipedia.org/wiki/Jewish_Currents,Brooklyn,United States,United States,NAmerica,,10450
http://jewishexponent.com,Jewish Exponent,,News Source,Jewish,Referring,,,,,-0.9487,,,,,@jewishexponent,Jewish Exponent,,Philly Jewish news,Pro-Israel,https://en.wikipedia.org/wiki/The_Jewish_Exponent,Philadelphia,United States,United States,NAmerica,,
http://jhvonline.com/,Jewish Herald-Voice,,News Source,Jewish,Referring,,,,,,,,,,@jhvonline,Jewish Herald-Voice,,Texas-Based News Outlet,Pro-Israel,https://en.wikipedia.org/wiki/Jewish_Herald-Voice,Houston,Texas,Texas,NAmerica,,
https://jewishjournal.com/,Jewish Journal,,News Source,Jewish,Referring,,,,,,,,,,@JewishJournal,Jewish Journal,,"Jewish news from Los Angeles, Israel and the world.",Pro-Israel,https://en.wikipedia.org/wiki/The_Jewish_Journal_of_Greater_Los_Angeles,Los Angeles,United States,United States,NAmerica,,69450
https://jewishjournal.org/,Jewish Journal,,News Source,Jewish,Referring,,,,,,,,,,@jewish_ma,Jewish Journal,,Massachusetts-Based News Outlet,Pro-Israel,https://en.wikipedia.org/wiki/The_Jewish_Journal_(Boston_North),Boston,United States,United States,NAmerica,,
http://www.jewishledger.com/,Jewish Ledger,,News Source,Jewish,Referring,,,,,,,,,,@CTJewishLedger,Jewish Ledger,,Connecticut's only weekly Jewish newspaper,Pro-Israel,https://en.wikipedia.org/wiki/Jewish_Ledger,Connecticut,United States,United States,NAmerica,,
http://jewishnews.timesofisrael.com,Jewish News,,News Source,Jewish,Referring,,,,,0.3685,,,,,@JewishNewsUK,Jewish News,,UK-Based Major News Site,Pro-Israel,https://en.wikipedia.org/wiki/Jewish_News,London,United Kingdom,,Europe,,
http://www.jewishaz.com/,Jewish News,,News Source,Jewish,Referring,,,,,,,,,,@phxjnews,Jewish News,,Arizona-Based News Outlet,Pro-Israel,,Pheonix,Arizona,Arizona,NAmerica,,
https://www.jns.org/,Jewish News Syndicate,,News Source,Wire,Referring,,,,,,,,,,@JNS_org,Jewish News Syndicate,,Independent Wire Service,,,,,United States,NAmerica,JNS provides fact-based independent news reporting and high-level context on issues key to the State of Israel and to the Jewish World.,40000
http://www.jewishpost.com,Jewish Post of New York,,News Source,Jewish,Referring,,,,,,,,,,,Jewish Post of New York,,New York-Based News Outlet,Pro-Israel,https://en.wikipedia.org/wiki/The_Jewish_Post,New York City,United States,Unites,NAmerica,,
https://www.jta.org/,Jewish Telegraphic Agency - The Global Jewish News Source,,News Source,Wire,Referring,,,,,,,,,,@JTAnews,Jewish Telegraphic Agency - The Global Jewish News Source,,The Global Jewish News Service for over 100 years. Read our archive for a glimpse into Jewish history,Pro-Israel,https://en.wikipedia.org/wiki/Jewish_Telegraphic_Agency,New York City,United States,United States,NAmerica,,193000
http://jewish-voice-from-germany.de/cms/,Jewish Voice from Germany,,News Source,Jewish,Referring,,,,,,,,,,@JewishVoiceFG,Jewish Voice from Germany,,Germany-Based News Outlet,Pro-Israel,https://de.wikipedia.org/wiki/Jewish_Voice_from_Germany,Berlin,Germany,Germany,Europe,,
https://jordantimes.com,Jordan Times,,News Source,International,Referring,,,,,-0.9487,,,,,@jordantimes,Jordan Times,,,,https://en.wikipedia.org/wiki/The_Jordan_Times,Amman,Jordan,Jordan,MENA,,
https://www.journaldemontreal.com,Journal de Montreal,,News Source,International,Referring,,,,,,,,,,@JdeMontreal,Journal de Montreal,,"Montreal news, in FR",,https://en.wikipedia.org/wiki/Le_Journal_de_Montr%C3%A9al,Montreal,Canada,Canda,NAmerica,,
https://jstreet.org,Jstreet,,News Source,Jewish,Referring,,,,,-0.9984,,,,,@jstreetdotorg,Jstreet,,US-based advocacy group blog,Pro-Israel,https://en.wikipedia.org/wiki/J_Street,Washington,United States,United States,NAmerica,,
http://www.jwire.com.au/,J-Wire Digital,,News Source,Jewish,Referring,,,,,,,,,,@J_wire,J-Wire Digital,,Jewish news daily for Australia and New Zealand,Pro-Israel,,,Australia,Australia,Oceania,,
https://www.kaleva.fi,Kaleva,,News Source,International,Referring,,,,,,,,,,@Kaleva_fi,Kaleva,,Finnish news,,https://en.wikipedia.org/wiki/Kaleva_(newspaper),Oulu,Finland,FInland,NAmerica,,
https://kashmirobserver.net,Kashmir Observer,,News Source,International,Referring,,,,,-0.8074,,,,,@kashmirobserver,Kashmir Observer,,,,,Srinagar,Kashmir,Kashmir,Asia,,
https://www.kauppalehti.fi,Kauppalehti,,News Source,International,Referring,,,,,,,,,,@KauppalehtiFi,Kauppalehti,,Finnish commerce news,,https://en.wikipedia.org/wiki/Kauppalehti,Helsinki,Finland,Finland,Europe,,
https://www.khaleejtimes.com,Khaleej Times,,News Source,International,Referring,,,,,,,,,,@khaleejtimes,Khaleej Times,,Gulf news/Dubai news,,https://en.wikipedia.org/wiki/Khaleej_Times,Dubai,India,UAE,MENA,,
http://www.koreatimes.co.kr,Korea Times,,News Source,International,Referring,,,,,,,,,,@koreatimes,Korea Times,,"South Korean news, in English",,https://en.wikipedia.org/wiki/The_Korea_Times,Los Angeles,South Korea,South Korea,Asia,,
korrespondent.net/magazine/,Korrespondent,,News Source,International,Referring,,,,,,,,,,@Korrespondent,,,,,,Kyiv,Ukraine,Ukraine,Europe,,
https://kouvolansanomat.fi,Kouvolan Sanomat,,News Source,International,Referring,,,,,,,,,,@KouvolanSanomat,Kouvolan Sanomat,,Finnish tabloid,,https://en.wikipedia.org/wiki/Kouvolan_Sanomat,Kouvola,Finland,Finland,Europe,,
https://www.kuna.net.kw,Kuwait News Agency,,News Source,Wire,Referring,,,,,,,,,,@kuna_en,Kuwait News Agency,,,,https://en.wikipedia.org/wiki/Kuwait_News_Agency,,Kuwait,Kuwait,MENA,,
http://www.estrellavalpo.cl,La Estrella,,News Source,International,Referring,,,,,,,,,,"@hdadlaestrella",La Estrella,,"Panama, in Spanish",,,,,Chile,LAmerica,,
https://www.lanacion.com.ar,La Nacion,,News Source,International,Referring,,,,,,,,,,@LANACION,La Nacion,,"Argentina news, conservative",,https://en.wikipedia.org/wiki/La_Naci%C3%B3n,Buenos Aires,,Argentina,LAmerica,,
https://www.lanouvelletribune.info,La Nouvelle Tribune,,News Source,International,Referring,,,,,,,,,,@lanouvelleT,La Nouvelle Tribune,,,,https://en.wikipedia.org/wiki/La_Nouvelle_Tribune,,,Morocco,MENA,,
https://www.milenio.com/,La Opinion Milenio,,News Source,International,Referring,,,,,,,,,,@Milenio,La Opinion Milenio,,"Torreon, Mexico news",,,,,Mexico,LAmerica,,
https://www.repubblica.it,La Repubblica,,News Source,International,Referring,,,,,,,,,,@repubblica,La Repubblica,,Progressive Italian news,,https://en.wikipedia.org/wiki/La_Repubblica,Rome,,Italy,Europe,,
https://www.larepublica.pe,La Republica,,News Source,International,Referring,,,,,,,,,,@larepublica_pe,La Republica,,Peruvian news,,https://en.wikipedia.org/wiki/La_Rep%C3%BAblica,Lima,Peru,Peru,LAmerica,,
https://www.lastampa.it,La Stampa,,News Source,International,Referring,,,,,,,,,,@LaStampa,La Stampa,,Italian news,,https://en.wikipedia.org/wiki/La_Stampa,Turin,Italy,Italy,Europe,,
https://www.latercera.com,La Tercera,,News Source,International,Referring,,,,,,,,,,@latercera,La Tercera,,"Chilean news, in SP",,https://en.wikipedia.org/wiki/La_Tercera,Santiago,Chile,Chile,LAmerica,,
http://latimes.com,LA Times,,News Source,International,Referring,left-center,left-center,,,-0.9487,neutral,-3.06,most reliable,48.88,@latimes,LA Times, ,,,https://en.wikipedia.org/wiki/Los_Angeles_Times,El Segundo,United States,United States,NAmerica,,
https://www.lavanguardia.com,La Vanguardia,,News Source,International,Referring,,,,,,,,,,@LaVanguardia,La Vanguardia,,Spanish progressive news,,https://en.wikipedia.org/wiki/La_Vanguardia,Barcelona,Spain,Spain,Europe,,
https://www.lavozdegalicia.es,La Voz de galicia,,News Source,International,Referring,,,,,,,,,,@lavozdegalicia,La Voz de galicia,,"Spanish news, in SP",,https://en.wikipedia.org/wiki/La_Voz_de_Galicia,,Spain,Spain,Europe,,
www.lactualite.com,L'actualité,,News Source,International,Referring,,,,,,,,,,@Lactualite,,,,,,,,Canada,NAmerica,,
https://www.lansingstatejournal.com,Lansing State Journal,,News Source,International,Referring,,,,,,,,,,@LSJNews,Lansing State Journal,,Michigan news,,https://en.wikipedia.org/wiki/Lansing_State_Journal,Lansing,,USA,NAmerica,,
https://www.lecommercedulevant.com,Le Commerce du Levant,,News Source,International,Referring,,,,,,,,,,@CommerceLevant,Le Commerce du Levant,,"Economics magazine from Lebanon, in French",,,,,Lebanon,MENA,,
http://www.lefigaro.fr,Le Figaro,,News Source,International,Referring,,,,,,,,,,@Le_Figaro,Le Figaro,,French daily newspaper,,https://en.wikipedia.org/wiki/Le_Figaro,Paris,France,France,Europe,,
https://www.lejdd.fr,Le Journal du Dimanche,,News Source,International,Referring,,,,,,,,,,@leJDD,Le Journal du Dimanche,,"French news, in FR",,https://en.wikipedia.org/wiki/Le_Journal_du_Dimanche,Paris,France,France,Europe,,
https://www.lemonde.fr,Le Monde,,News Source,International,Referring,,,,,,,,,,@lemondefr,Le Monde,,FR news,,https://en.wikipedia.org/wiki/Le_Monde,,,France,Europe,,
https://www.marianne.net,Le Nouveau Marianne,,News Source,International,Referring,,,,,,,,,,@marianne2fr,Le Nouveau Marianne,,FR politics/news magazine,,,,,France,Europe,,
http://www.leparisien.fr,Le Parisien,,News Source,International,Referring,,,,,,,,,,@le_Parisien,Le Parisien,,,,https://en.wikipedia.org/wiki/Le_Parisien,Paris,France,France,Europe,,
https://www.lepoint.fr,Le Point,,News Source,International,Referring,,,,,,,,,,@LePoint,Le Point,,"French news, in FR",,https://en.wikipedia.org/wiki/Le_Point,Paris,France,France,Europe,,
https://www.leprogres.fr/,Le Progres,,News Source,International,Referring,,,,,,,,,,@Le_Progres,Le Progres,,French newspaper from Rhone,,,,,France,Europe,,
http://www.progres.net.eg,Le Progres Egpytien,,News Source,International,Referring,,,,,,,,,,@EgyptienProgres,Le Progres Egpytien,,Egyptian news in FR,,,,,Egypt,MENA,,
https://www.letemps.ch,Le Temps,,News Source,International,Referring,,,,,,,,,,@LeTemps,Le Temps,,FR news,,https://en.wikipedia.org/wiki/Le_Temps,Lausanne,Switzerland,Switzerland,Europe,,
https://www.loc.gov/law/foreign-news/,Legal Monitor,,News Source,International,Referring,,,,,,,,,,@LegalMonitor,Legal Monitor,,US Congress legal updates,,,,,USA,NAmerica,,
http://www.leidschdagblad.nl,Leidsch Dagblad,,News Source,International,Referring,,,,,,,,,,@leidschdagblad,Leidsch Dagblad,,Regional dutch news,,https://en.wikipedia.org/wiki/Leidsch_Dagblad,March,,Netherlands,Europe,,
espresso.repubblica.it,L'Espresso,,News Source,International,Referring,,,,,,,,,,@espressonline,,,,,,,,Italy,Europe,,
lexpress.fr,L'Express,,News Source,International,Referring,,,,,,,,,,@LEXPRESS,,,,,,,,France,Europe,,
https://www.lexpressiondz.com,L'expression,,News Source,International,Referring,,,,,,,,,,@Lexpressiondz,L'expression,,FR news,,,,,Algeria,MENA,,
https://www.libyaobserver.ly,Libya Observer,,News Source,International,Referring,,,,,,,,,,@Lyobserver,Libya Observer,,,,https://en.wikipedia.org/wiki/The_Libya_Observer,Tripoli,Libya,Libya,MENA,,
https://www.lana-news.ly/,Libyan News Agency,,News Source,Wire,Referring,,,,,,,,,,@LANAMSAMUN20,,,,,,,Libya,Libya,MENA,,
https://www.lidovky.cz,Lidovky,,News Source,International,Referring,,,,,,,,,,@lidovky,Lidovky,,Czech newspaper,,,,,Czech Republic,Europe,,
https://journalstar.com,Lincoln Journal Star,,News Source,International,Referring,,,,,-0.9487,,,,,@JournalStarNews,Lincoln Journal Star,,Nebraska news,,https://en.wikipedia.org/wiki/Lincoln_Journal_Star,Lincoln,United States,USA,NAmerica,,
https://www.lorientlejour.com,L'Orient le Jour,,News Source,International,Referring,,,,,,,,,,@LOrientLeJour,L'Orient le Jour,,,,https://en.wikipedia.org/wiki/L%27Orient-Le_Jour,Beirut,Lebanon,Lebanon,MENA,,
https://www.lusa.pt,Lusa,,News Source,International,Referring,,,,,,,,,,@Lusa_noticias,Lusa,,Portuguese news agency,,,,,Portugal,Europe,,
www.macleans.ca,Maclean's,,News Source,International,Referring,,,,,,,,,,@macleans,,,,,,,,Canada,NAmerica,,
http://www.map.ma/,Maghreb Arab Presse,,News Source,Wire,Referring,,,,,,,,,,@MAP_Information,,,state media,,https://en.wikipedia.org/wiki/Maghreb_Arabe_Press,Rabat,Morocco,Morocco,MENA,,
https://mb.com.ph,Manilla Bulletin,,News Source,International,Referring,,,,,-0.9487,,,,,@manilabulletin,Manilla Bulletin,,Phillipine news in English,,https://en.wikipedia.org/wiki/Manila_Bulletin,March,Philippines,Philippines,Asia,,
https://mediamonitors.net/,Media Monitors Network (MMN),,News Source,International,Referring,,,,,,,,,,@2MMN,Media Monitors Network (MMN),,"Non-profit, non-partial and non-political platform",,,,,USA,NAmerica,,
https://www.mehrnews.com,Mehr News Agency,,News Source,International,Referring,,,,,,,,,,@MehrnewsCom,Mehr News Agency,,,,https://en.wikipedia.org/wiki/Mehr_News_Agency,,Iran,Iran,MENA,,
https://menafn.com,Mena Report,,News Source,International,Referring,,,,,-0.9487,,,,,@MENAFN,MENA FN,,Middle east north Africa financial news,,,,,Jordan,MENA,,
https://www.meed.com,Middle East Business Intelligence,,News Source,International,Referring,,,,,,,,,,@mebusiness_news,Middle East Business News,,HQ Dubai,,https://en.wikipedia.org/wiki/Middle_East_Eye,,,UAE,MENA,,
